id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0070834,1,2016-05-06 19:42:13,1,-73.99208068847656,40.73842239379883,-73.99445343017578,40.74371719360352,N,286
id0805604,2,2016-03-22 07:19:53,1,-73.95600891113281,40.76408004760742,-73.94790649414062,40.77891159057617,N,362
id1090324,2,2016-04-29 12:58:40,6,-73.99726104736328,40.75695037841797,-73.97945404052734,40.784271240234375,N,844
id1946468,2,2016-02-17 23:30:36,1,-73.98583221435547,40.726875305175774,-73.9522476196289,40.77709197998047,N,839
id2024819,1,2016-02-03 12:34:33,1,-73.98508453369139,40.754707336425774,-74.00419616699219,40.7426986694336,N,711
id2149769,1,2016-03-01 09:24:56,1,-74.00081634521484,40.7258186340332,-73.9949493408203,40.73642349243164,N,444
id1588598,2,2016-01-21 11:52:38,1,-73.9759292602539,40.7446174621582,-73.99130249023438,40.745548248291016,N,427
id2509168,1,2016-03-10 08:59:48,1,-73.973388671875,40.75361633300781,-73.94361114501955,40.74728775024415,N,771
id2454873,1,2016-02-09 02:37:27,1,-73.98771667480467,40.72176742553711,-73.97686767578125,40.65582275390625,N,1356
id1646763,2,2016-01-30 00:37:58,6,-74.00006866455078,40.72704315185547,-74.00425720214845,40.72119140625,N,284
id1147999,2,2016-05-06 05:13:50,2,-73.97843933105469,40.74567031860352,-73.97442626953125,40.751060485839844,N,95
id2180751,2,2016-01-22 14:59:14,1,-73.95662689208984,40.78377914428711,-73.97985076904298,40.771080017089844,N,837
id3319717,2,2016-02-03 09:07:34,1,-73.98489379882812,40.75827026367188,-73.98444366455078,40.74805068969727,N,387
id1815289,1,2016-05-29 00:05:52,4,-73.95580291748048,40.77238845825195,-73.98283386230467,40.760440826416016,N,701
id2779158,1,2016-02-13 16:25:50,1,-73.8729476928711,40.77398681640625,-73.99205017089844,40.7623291015625,N,2278
id1031643,1,2016-03-07 13:02:30,1,-73.94493865966798,40.83433151245117,-73.95455932617188,40.82106018066406,N,303
id3230661,2,2016-03-04 11:20:03,1,-73.99436950683594,40.72777938842773,-73.99707794189453,40.74222946166992,N,771
id3254472,2,2016-03-28 19:18:58,4,-73.97468566894531,40.74205780029297,-73.94904327392578,40.78171920776367,N,728
id0223211,1,2016-04-02 17:39:15,2,-73.97660064697266,40.75138473510742,-73.98236846923827,40.77145767211913,N,878
id3158238,2,2016-02-10 10:18:28,1,-73.98802185058595,40.73775863647461,-73.97799682617188,40.75122833251953,N,537
id0455036,1,2016-01-14 13:26:22,1,-73.99182891845702,40.73034286499024,-73.98542022705078,40.74019241333008,N,435
id2004508,1,2016-02-04 21:47:22,1,-73.9869155883789,40.7383041381836,-73.98651123046875,40.77892684936523,N,1469
id1803570,1,2016-03-13 17:02:37,2,-73.98186492919923,40.74932861328125,-73.97145080566406,40.76641082763672,N,581
id2668084,1,2016-03-24 17:34:09,2,-73.95297241210938,40.772327423095696,-73.96095275878906,40.76908874511719,N,297
id1882029,2,2016-05-06 11:45:49,2,-73.97284698486328,40.7448616027832,-73.9390869140625,40.795310974121094,N,1496
id0980893,2,2016-02-29 14:24:06,1,-73.96403503417969,40.761192321777344,-73.9749298095703,40.74756622314453,N,328
id3422360,1,2016-02-06 02:41:35,1,-73.97919464111328,40.74382781982422,-73.97486114501955,40.74445724487305,N,178
id3741341,1,2016-03-27 18:01:14,1,-73.9672317504883,40.76899337768555,-73.98334503173827,40.76176834106445,N,550
id1515894,2,2016-06-08 22:11:50,6,-73.97145080566406,40.75794982910156,-73.9607162475586,40.7613410949707,N,421
id1634076,1,2016-06-28 14:19:42,1,-73.98526763916014,40.75210189819336,-73.98202514648438,40.75390625,N,585
id0698744,2,2016-03-02 03:10:29,3,-73.98812103271484,40.72085952758789,-73.95342254638672,40.77537155151367,N,818
id2072297,2,2016-03-05 11:34:01,1,-73.98747253417969,40.7329216003418,-73.98772430419923,40.72133255004883,N,676
id2338743,1,2016-04-15 16:44:59,1,-73.9962387084961,40.72520065307617,-73.99134063720702,40.7147331237793,N,528
id0661677,2,2016-02-07 15:13:25,1,-73.98252868652342,40.74580001831055,-73.9768829345703,40.745460510253906,N,230
id3448954,2,2016-06-01 15:13:34,5,-73.9560317993164,40.78464126586913,-73.9755630493164,40.77857971191406,N,895
id3694212,1,2016-06-18 19:40:26,1,-74.01587677001955,40.71109008789063,-74.00669860839844,40.731460571289055,N,643
id0717499,1,2016-04-02 02:19:42,1,-73.9453582763672,40.790565490722656,-73.93959045410156,40.798503875732415,N,151
id1814182,2,2016-02-22 16:57:17,2,-73.9952392578125,40.73345565795898,-73.9781494140625,40.75144577026367,N,697
id0529782,2,2016-05-20 16:02:02,1,-73.77769470214845,40.64677810668945,-73.85943603515625,40.68440628051758,N,803
id1262716,2,2016-04-17 15:10:48,5,-74.0065155029297,40.70576858520508,-73.98434448242188,40.72886657714844,N,862
id3496715,2,2016-02-06 12:48:59,5,-73.94254302978516,40.7906494140625,-73.96221160888672,40.763431549072266,N,625
id1870637,1,2016-06-09 21:05:29,1,-73.98944091796875,40.720848083496094,-73.98560333251955,40.72737884521485,N,117
id2665932,2,2016-01-03 15:17:16,1,-73.9762191772461,40.76022338867188,-74.00469970703125,40.7420310974121,N,800
id3126239,2,2016-03-04 06:14:18,1,-73.9545364379883,40.77318954467773,-73.97451782226562,40.756439208984375,N,494
id3727539,1,2016-02-14 18:56:31,1,-73.99710845947266,40.737129211425774,-74.00016021728516,40.73017120361328,Y,617
id2070087,1,2016-02-14 04:35:06,1,-73.97055053710938,40.7583236694336,-73.95404052734375,40.76731872558594,N,212
id0180302,1,2016-02-21 13:28:53,2,-73.99007415771484,40.734779357910156,-73.97126007080078,40.74715805053711,N,483
id0505518,1,2016-06-06 07:22:00,2,-73.89408111572266,40.768516540527344,-73.9105453491211,40.776039123535156,N,312
id1064652,2,2016-03-11 10:24:57,1,-73.968994140625,40.80110549926758,-73.96568298339844,40.80576705932617,N,160
id1899425,1,2016-03-22 14:06:45,1,-73.98709106445312,40.75064468383789,-73.97709655761719,40.75532150268555,N,448
id3239829,2,2016-06-25 11:49:37,1,-73.99394989013672,40.72452926635742,-74.00685882568358,40.7417106628418,N,967
id3230158,1,2016-04-20 14:53:32,1,-73.8715591430664,40.77403259277344,-73.97518920898438,40.74911880493164,N,1589
id0783321,1,2016-01-22 19:45:37,3,-73.99068450927734,40.76089096069336,-73.98663330078125,40.7590217590332,N,505
id0724434,2,2016-01-08 10:42:56,1,-73.99774169921875,40.76060104370117,-73.97801208496094,40.74394989013672,N,767
id0253843,2,2016-03-25 07:44:51,1,-73.98076629638672,40.74197769165039,-73.99639129638672,40.76342391967773,N,1039
id3440006,1,2016-04-15 08:59:33,1,-73.99716186523438,40.72238540649415,-73.98030853271484,40.73599624633789,N,563
id0936530,1,2016-04-16 04:16:37,1,-74.00920867919923,40.71321868896485,-73.94236755371094,40.82223129272461,N,1717
id2158983,2,2016-01-27 00:55:14,1,-73.96653747558594,40.75973892211913,-73.9845199584961,40.765491485595696,N,437
id3028275,1,2016-03-13 07:53:51,1,-73.96599578857422,40.76469421386719,-73.96145629882812,40.77407455444336,N,202
id0891032,1,2016-01-17 17:51:23,1,-73.95277404785155,40.79192352294922,-73.9724349975586,40.78585433959961,N,354
id0691758,2,2016-03-15 06:33:35,1,-73.9529571533203,40.79100036621094,-73.99154663085938,40.74992752075195,N,789
id1295518,2,2016-06-12 17:47:58,1,-73.86341094970702,40.77004623413085,-73.95723724365234,40.745567321777344,N,1281
id2666534,2,2016-06-27 17:41:12,1,-74.00987243652342,40.85969924926758,-74.00987243652342,40.85969924926758,N,139
id2598455,2,2016-02-08 19:51:37,1,-74.00072479248048,40.72893905639648,-73.99393463134766,40.72465133666992,N,139
id2760393,1,2016-04-29 09:22:24,1,-74.01715850830078,40.70587539672852,-74.17797088623048,40.690128326416016,N,1992
id3269819,2,2016-05-17 16:26:50,2,-73.98094940185547,40.74502182006836,-73.96253967285155,40.72079849243164,N,2023
id2213772,2,2016-06-07 18:35:58,1,-73.9782943725586,40.78625869750977,-73.97366333007811,40.794681549072266,N,419
id0719897,1,2016-04-10 09:17:33,2,-73.98641204833984,40.751777648925774,-73.97207641601562,40.74630355834961,N,339
id0173448,2,2016-04-29 13:10:25,5,-73.9643325805664,40.75640869140625,-73.9683609008789,40.77053833007813,N,528
id0085841,2,2016-05-15 13:00:23,1,-74.00221252441406,40.72938919067383,-73.99076843261719,40.736831665039055,N,277
id1555535,1,2016-01-08 11:49:51,1,-73.97330474853516,40.750038146972656,-73.98537445068358,40.74702072143555,N,505
id2497531,2,2016-05-20 08:46:15,3,-73.99364471435547,40.73283767700195,-73.97162628173827,40.751461029052734,N,740
id3774151,1,2016-03-13 01:00:41,1,-73.9786376953125,40.74519348144531,-73.94204711914062,40.795257568359375,N,703
id1735435,2,2016-05-22 16:32:23,1,-73.99514007568358,40.744720458984375,-74.0052719116211,40.734580993652344,N,264
id1680593,1,2016-03-27 21:55:28,1,-73.98836517333984,40.76414108276367,-73.9031753540039,40.75364303588867,N,1152
id1360299,2,2016-04-22 00:23:08,2,-74.00224304199219,40.726478576660156,-73.98750305175781,40.73875045776367,N,420
id2676954,2,2016-02-25 21:49:56,3,-73.96119689941406,40.81198120117188,-73.97371673583984,40.79220962524415,N,389
id0274763,2,2016-06-01 13:36:52,1,-73.97697448730467,40.76456832885742,-73.97017669677734,40.74908828735352,N,875
id3901229,2,2016-05-26 18:07:16,1,-73.98787689208984,40.76142120361328,-73.98430633544923,40.74852752685547,N,965
id0366502,2,2016-04-22 12:10:06,2,-74.01227569580078,40.716983795166016,-74.00704193115234,40.70787811279297,N,919
id2263389,2,2016-03-08 11:28:01,1,-73.95136260986328,40.78251647949219,-73.98341369628906,40.722068786621094,N,1080
id2227864,1,2016-04-15 15:28:40,1,-73.99079132080078,40.73443603515625,-74.00260162353516,40.724769592285156,N,635
id1970156,2,2016-02-28 02:16:23,6,-73.9837188720703,40.72161865234375,-74.01280975341797,40.7100715637207,N,1101
id2048724,2,2016-02-14 09:20:45,1,-73.9915771484375,40.75481033325195,-74.00430297851562,40.75017929077149,N,305
id0635866,2,2016-06-14 22:16:53,1,-73.98475646972656,40.74231719970703,-74.00675964355469,40.70845031738281,N,686
id0534404,2,2016-01-12 13:46:20,1,-73.982421875,40.73147201538085,-74.00487518310547,40.713340759277344,N,1119
id0277359,1,2016-04-27 06:07:27,1,-73.98834991455078,40.759292602539055,-73.97784423828125,40.75543212890625,N,166
id0994555,2,2016-06-30 15:14:18,2,-73.95841217041014,40.77865982055664,-73.96244812011719,40.75635147094727,N,1449
id1466825,1,2016-03-15 09:26:29,1,-74.00238037109375,40.72954559326172,-73.99947357177734,40.741119384765625,N,392
id2466052,1,2016-06-25 21:04:18,1,-73.99419403076173,40.72264862060547,-74.00557708740234,40.74438095092773,N,977
id3438327,1,2016-03-07 19:01:20,1,-73.98169708251955,40.74685668945313,-73.98702239990234,40.72984313964844,N,643
id1088999,2,2016-02-28 19:07:19,1,-73.99966430664062,40.73361206054688,-74.00585174560547,40.73296356201172,N,241
id3132945,1,2016-01-10 19:29:59,2,-73.98104095458984,40.78196334838867,-73.98282623291014,40.71577453613281,N,1512
id1307879,2,2016-03-24 14:16:23,6,-73.97865295410156,40.783241271972656,-73.79000091552734,40.644622802734375,N,2965
id2178359,1,2016-01-16 10:46:53,2,-73.97415161132812,40.73140335083008,-74.0103759765625,40.711570739746094,N,654
id3105245,2,2016-05-02 18:40:45,1,-73.9951171875,40.73975372314453,-74.00051116943358,40.729846954345696,N,407
id0861076,2,2016-06-24 09:58:47,2,-73.99192810058595,40.74095916748047,-73.98146057128906,40.750301361083984,N,1398
id1105675,1,2016-02-21 00:19:09,1,-73.99481964111328,40.72612380981445,-73.9851837158203,40.74201965332031,N,430
id1492077,1,2016-01-28 12:26:47,1,-73.98635864257811,40.75154113769531,-73.99583435058595,40.76934814453125,N,1023
id3846085,2,2016-01-13 18:09:24,1,-73.97734069824219,40.75810623168945,-73.97924041748048,40.74033737182617,N,843
id2697773,2,2016-04-14 10:13:08,1,-73.98790740966798,40.72824096679688,-73.99005889892578,40.73699188232422,N,372
id0046992,2,2016-02-25 22:49:07,1,-73.97318267822266,40.67819595336913,-74.00727844238281,40.72004699707031,N,729
id3823182,1,2016-02-12 13:22:06,1,-73.9916763305664,40.75018310546875,-73.99261474609375,40.737876892089844,N,559
id2119033,2,2016-05-20 19:10:11,1,-73.98120880126955,40.73794937133789,-73.98081970214844,40.74631118774415,N,411
id0306249,1,2016-04-30 14:15:18,2,-73.99903106689453,40.75494384765625,-73.98754119873048,40.76030349731445,N,524
id2087913,2,2016-06-26 11:53:34,1,-73.9735336303711,40.76512908935547,-73.96208190917969,40.779388427734375,N,320
id2109934,1,2016-01-20 20:56:22,1,-73.98636627197266,40.76043319702149,-73.977294921875,40.752628326416016,N,473
id0235728,1,2016-04-11 19:02:35,1,-73.95541381835938,40.779388427734375,-73.94461059570312,40.77993774414063,N,347
id2401770,1,2016-03-20 05:36:29,1,-73.97171020507811,40.79443740844727,-73.95318603515625,40.822471618652344,N,364
id0863870,2,2016-03-29 10:04:22,1,-74.01222229003906,40.71381759643555,-74.00971221923827,40.72146224975585,N,333
id2327096,2,2016-02-13 11:32:05,1,-74.00421905517578,40.74251174926758,-73.99535369873048,40.72076034545898,N,802
id1730965,2,2016-03-31 20:20:39,1,-73.9933090209961,40.757415771484375,-73.98857116699219,40.7024040222168,N,2025
id0762677,2,2016-02-13 14:57:33,2,-73.94478607177734,40.787273406982415,-73.98977661132812,40.74172592163085,N,1343
id0229860,1,2016-02-10 19:09:43,1,-73.98104095458984,40.77473068237305,-73.99168395996094,40.77064895629883,N,520
id2852235,1,2016-05-03 22:07:59,2,-73.98278045654298,40.77195739746094,-73.97311401367188,40.755386352539055,N,746
id1679375,1,2016-01-01 01:53:58,2,-73.97601318359375,40.7863883972168,-73.97874450683594,40.7775993347168,N,266
id1840610,2,2016-03-23 16:21:12,3,-73.99755859375,40.71681594848633,-73.9879150390625,40.74935150146485,N,864
id2461056,1,2016-06-18 18:34:25,2,-73.99584197998048,40.74125671386719,-73.99578857421875,40.73325729370117,N,332
id0234243,1,2016-06-05 06:12:42,2,-73.98102569580078,40.76422882080078,-73.99012756347656,40.75651550292969,N,217
id1692049,2,2016-04-10 03:18:38,1,-73.9853515625,40.74237060546875,-73.98491668701173,40.71944046020508,N,758
id2711966,1,2016-01-31 13:53:30,1,-73.97334289550781,40.75087356567383,-73.8616485595703,40.76736068725585,N,1117
id1988363,1,2016-01-27 21:38:11,1,-73.99383544921875,40.74157333374024,-73.96351623535155,40.75735473632813,N,808
id2608686,2,2016-03-02 17:55:08,1,-73.97078704833984,40.753089904785156,-73.97635650634766,40.74916076660156,N,451
id2297937,1,2016-03-31 10:38:52,1,-73.99498748779298,40.755237579345696,-74.0140151977539,40.714111328125,N,1013
id0118146,2,2016-03-27 00:53:05,1,-73.98896789550781,40.73004913330078,-73.98300170898438,40.76744079589844,N,1279
id1896795,2,2016-02-09 22:54:29,1,-73.97830963134766,40.75216293334961,-73.9817123413086,40.75793838500977,N,187
id2838739,2,2016-06-30 10:33:53,1,-73.9739532470703,40.76313018798828,-73.98133850097656,40.75053024291992,N,521
id2201004,1,2016-03-16 17:17:19,2,-74.0047607421875,40.7235221862793,-73.98139190673827,40.76454544067383,N,1961
id1385270,1,2016-01-02 02:13:17,2,-73.98448944091797,40.759578704833984,-74.01631927490234,40.7148666381836,N,609
id1696527,2,2016-05-01 17:00:48,1,-73.9736099243164,40.78969192504883,-73.96199035644531,40.79884719848633,N,210
id1889725,1,2016-02-02 22:08:30,1,-73.97811126708984,40.75715255737305,-74.00347900390625,40.732269287109375,N,632
id2664775,1,2016-04-16 14:08:57,2,-73.97799682617188,40.78847122192383,-73.96770477294923,40.77105331420898,N,799
id1251041,1,2016-01-31 00:02:59,2,-73.98755645751955,40.74155044555664,-73.95531463623048,40.77345657348633,N,677
id3883377,1,2016-02-16 11:41:39,1,-73.98918151855469,40.769290924072266,-74.00725555419923,40.74853515625,N,705
id0348423,2,2016-04-03 00:50:28,1,-73.95184326171875,40.781288146972656,-73.95184326171875,40.781288146972656,N,25
id1561620,2,2016-04-29 19:29:43,1,-73.98052215576173,40.7304801940918,-73.98820495605469,40.72025680541992,N,808
id2601699,2,2016-01-14 08:51:23,1,-73.9647216796875,40.807220458984375,-73.95449829101562,40.76719284057617,N,1405
id0484620,1,2016-04-29 06:20:49,1,-73.95082092285155,40.77077102661133,-74.01019287109375,40.72277450561523,N,904
id1276721,2,2016-06-20 15:56:41,1,-73.97077941894531,40.76723098754883,-73.96572875976562,40.7581787109375,N,584
id0345102,2,2016-02-16 12:06:25,1,-73.98001861572266,40.75500106811523,-73.9844207763672,40.74866104125977,N,218
id3022541,1,2016-02-21 21:59:55,1,-73.99530029296875,40.72606658935547,-73.92329406738281,40.81702041625977,N,1340
id2885998,2,2016-02-09 20:42:25,5,-73.98996734619139,40.734710693359375,-73.9775390625,40.78627014160156,N,1480
id0638684,1,2016-02-20 15:44:09,1,-73.98467254638672,40.736270904541016,-73.9889144897461,40.75816345214844,N,1142
id0099646,1,2016-02-24 11:02:22,1,-73.97560119628906,40.78691864013672,-73.98108673095702,40.76436233520508,N,1002
id3458680,1,2016-01-18 08:49:16,1,-73.95252227783203,40.77655792236328,-73.99094390869139,40.73975372314453,N,974
id1043420,1,2016-05-03 16:01:47,1,-73.93653106689453,40.843711853027344,-73.93653869628906,40.84370422363281,N,13
id1652187,1,2016-02-14 11:39:04,2,-73.97314453125,40.744441986083984,-73.98074340820312,40.74095153808594,N,166
id3085225,2,2016-05-05 02:34:24,1,-73.9928207397461,40.74139022827149,-73.98649597167969,40.761756896972656,N,560
id2683144,2,2016-06-12 18:31:43,1,-73.97887420654298,40.77170944213867,-73.94995880126955,40.76882553100585,N,609
id2893444,1,2016-05-26 21:13:48,2,-73.96826934814453,40.76473617553711,-73.9797592163086,40.75491714477539,N,581
id3080388,1,2016-01-20 18:24:19,1,-73.97289276123048,40.75825881958008,-73.95368957519531,40.782127380371094,N,849
id0861624,2,2016-03-11 15:10:43,1,-73.98097991943358,40.76757049560547,-73.99874114990234,40.72327041625977,N,1856
id2853876,2,2016-06-15 08:30:57,3,-73.98865509033203,40.75895690917969,-73.99582672119139,40.76930236816406,N,669
id1304209,1,2016-05-02 13:15:49,1,-73.96968841552734,40.785099029541016,-73.98943328857422,40.77456665039063,N,547
id2386771,1,2016-04-02 17:13:04,1,-73.98403930664062,40.74029541015625,-73.99575805664062,40.75925827026367,N,1225
id3618701,2,2016-05-12 15:48:51,3,-73.96835327148438,40.75032043457031,-73.9823226928711,40.76287841796875,N,622
id0677408,1,2016-03-09 12:04:06,1,-74.00093078613281,40.72594451904297,-73.9840087890625,40.74810028076172,N,1451
id3892545,2,2016-01-21 22:44:36,1,-73.9939193725586,40.732017517089844,-73.99788665771484,40.75069046020508,N,771
id1201893,2,2016-03-01 11:26:18,6,-73.95162963867188,40.77790832519531,-73.98200988769531,40.76675033569336,N,882
id0797925,1,2016-06-24 23:36:27,3,-73.99994659423827,40.73043441772461,-73.99610137939453,40.76430892944336,N,1270
id1365355,2,2016-03-30 14:44:41,1,-73.9794921875,40.743919372558594,-73.97232055664062,40.74953079223633,N,462
id2725433,2,2016-05-31 21:40:19,5,-73.78984832763672,40.646968841552734,-73.79132843017578,40.64558029174805,N,7
id1149398,2,2016-04-12 00:07:33,1,-73.9915313720703,40.72961044311523,-73.9909896850586,40.75001907348633,N,465
id1741397,2,2016-06-24 00:36:30,1,-73.93743133544923,40.74946975708008,-73.92845153808595,40.75812911987305,N,263
id3951724,2,2016-01-13 21:27:38,1,-73.9732894897461,40.78519821166992,-74.00662994384766,40.70817565917969,N,1368
id2869566,2,2016-02-15 05:40:52,2,-73.99372863769531,40.75173950195313,-73.94271850585938,40.7942008972168,N,792
id3813299,2,2016-03-14 10:35:42,5,-73.9551773071289,40.77311706542969,-73.97499084472656,40.756080627441406,N,930
id3521492,2,2016-03-05 18:50:06,2,-73.99829864501955,40.68201065063477,-73.9632110595703,40.684730529785156,N,1011
id2285116,2,2016-04-02 18:55:20,1,-73.98500061035155,40.75370407104492,-73.98485565185547,40.76249313354492,N,372
id3096536,2,2016-03-19 17:16:39,1,-74.0079345703125,40.7051887512207,-73.95675659179686,40.768165588378906,N,947
id2234258,2,2016-02-16 18:48:47,1,-74.00747680664062,40.72663116455078,-73.95166778564453,40.81315994262695,N,1494
id1686463,2,2016-03-13 19:18:18,1,-73.97109985351562,40.75851821899415,-73.99221801757811,40.74945068359375,N,634
id2671323,1,2016-06-21 22:40:40,1,-73.99089813232422,40.73979949951172,-73.95806884765625,40.674503326416016,N,1262
id1830767,1,2016-02-22 18:21:54,1,-74.00543212890625,40.750709533691406,-73.99469757080078,40.75040817260742,N,177
id0164967,1,2016-03-22 19:50:13,1,-73.94487762451173,40.779144287109375,-73.96937561035155,40.75385284423828,N,401
id2041632,2,2016-02-21 15:36:06,2,-73.9876708984375,40.7499885559082,-73.97696685791014,40.75176239013672,N,348
id3843032,1,2016-04-18 07:28:11,1,-73.98502349853516,40.77384948730469,-73.97134399414062,40.75745010375977,N,738
id1675733,2,2016-02-03 09:16:19,1,-74.01441192626955,40.71696853637695,-74.00525665283203,40.72111892700195,N,487
id2059694,1,2016-02-17 20:56:31,2,-73.98846435546875,40.73727416992188,-73.82843780517578,40.84772872924805,N,1647
id3949931,2,2016-01-15 04:28:19,6,-74.00554656982422,40.71923065185547,-73.9752426147461,40.7652473449707,N,483
id1736039,1,2016-03-03 16:24:01,1,-73.95796966552734,40.76286315917969,-73.97579956054686,40.76372146606445,N,633
id0424126,2,2016-03-11 11:42:41,2,-73.99748229980467,40.73640823364258,-73.98783874511719,40.75494766235352,N,880
id1570387,1,2016-04-01 13:30:49,1,-73.9993438720703,40.72029495239258,-73.98126220703125,40.75871276855469,N,1721
id3410806,2,2016-03-16 14:18:30,1,-73.95999145507811,40.782188415527344,-73.96320343017578,40.76935958862305,N,591
id3847345,2,2016-06-14 08:11:33,1,-73.96499633789062,40.796329498291016,-73.96623229980467,40.768028259277344,N,1169
id3078484,2,2016-03-19 20:41:30,3,-73.96288299560547,40.76255798339844,-73.97599029541014,40.744495391845696,N,352
id0537813,1,2016-03-13 12:53:25,1,-73.98049163818358,40.76308822631836,-73.99953460693358,40.72360229492188,Y,1228
id0108486,1,2016-02-10 12:53:00,1,-73.9689712524414,40.76427459716797,-74.00130462646483,40.72158432006836,N,1570
id2795867,1,2016-06-21 04:50:16,1,-73.98860931396483,40.71880340576172,-73.99234771728516,40.74877166748047,N,644
id3502158,2,2016-05-12 19:00:29,2,-73.97984313964845,40.74903106689453,-73.9695816040039,40.75325775146485,N,520
id3588543,2,2016-06-26 11:23:12,2,-73.98204040527344,40.73117446899415,-73.99869537353516,40.7228889465332,N,521
id3372756,2,2016-04-28 11:35:25,1,-73.95423126220702,40.766021728515625,-73.87084197998048,40.77405166625977,N,1426
id0861445,2,2016-05-22 01:19:35,2,-74.00543212890625,40.74193954467773,-73.99313354492188,40.73670959472656,N,529
id3348147,2,2016-04-11 09:04:53,1,-73.99296569824219,40.7481689453125,-74.00595092773438,40.71464920043945,N,1054
id2584157,2,2016-05-25 23:07:05,6,-73.97904968261719,40.75865173339844,-73.95845794677734,40.76411819458008,N,1743
id3527563,1,2016-04-05 12:10:15,1,-73.96290588378906,40.77859497070313,-73.97901916503906,40.77734375,N,544
id2186633,2,2016-01-01 15:29:30,6,-73.9872817993164,40.7429084777832,-73.99189758300781,40.74435043334961,N,244
id2240256,1,2016-02-28 12:27:03,1,-73.97249603271484,40.75390625,-73.95631408691406,40.76752471923828,N,478
id1707536,2,2016-02-04 18:52:22,2,-73.9965286254883,40.73781967163085,-73.98346710205078,40.756309509277344,N,497
id0508234,1,2016-02-17 12:31:39,1,-73.978759765625,40.76411437988281,-73.9888916015625,40.75292205810547,N,1379
id0213783,1,2016-06-04 20:03:03,1,-73.98434448242188,40.72876739501953,-73.97879028320312,40.73782348632813,N,224
id1793939,2,2016-05-04 11:37:37,1,-73.97152709960938,40.75454330444336,-73.98274993896483,40.75596618652344,N,888
id2181561,2,2016-03-05 10:03:06,1,-73.97742462158203,40.746673583984375,-73.97853088378906,40.74800491333008,N,243
id1842683,2,2016-02-02 06:48:05,5,-73.96857452392578,40.76186752319336,-73.97467803955078,40.75665283203125,N,157
id2073774,1,2016-04-06 09:51:31,1,-73.9854507446289,40.74724197387695,-73.97154998779298,40.76094436645508,N,816
id1483722,1,2016-05-21 22:53:51,1,-73.95758819580078,40.72520065307617,-73.89655303955078,40.74623107910156,N,1189
id3942644,1,2016-05-06 22:05:02,3,-73.9920654296875,40.7545280456543,-74.0003433227539,40.74777221679688,N,277
id3032942,2,2016-06-26 11:31:31,1,-74.00929260253906,40.71049118041992,-73.97676086425781,40.75214385986328,N,831
id0639152,1,2016-05-09 05:46:22,1,-73.99099731445312,40.733074188232415,-73.78964233398438,40.64697647094727,N,1945
id3183509,2,2016-05-06 22:48:54,1,-73.99421691894531,40.751060485839844,-73.98921966552734,40.75835037231445,N,705
id3926386,2,2016-02-07 01:36:09,1,-73.96429443359375,40.80228042602539,-73.94111633300781,40.8142204284668,N,609
id2758894,1,2016-06-04 12:51:01,2,-73.99713134765625,40.72240447998047,-73.97821044921875,40.75103759765625,N,640
id3202644,1,2016-01-21 12:13:18,1,-73.98177337646483,40.74382781982422,-73.9722900390625,40.781227111816406,N,1660
id1799846,1,2016-06-05 15:59:38,3,-73.79048156738281,40.64353942871094,-73.8316879272461,40.76240921020508,N,1735
id3939585,2,2016-04-16 21:51:30,1,-73.97338104248048,40.779609680175774,-73.95691680908203,40.80220031738281,N,428
id2524938,2,2016-03-09 21:45:40,2,-74.00419616699219,40.72191619873047,-73.9632339477539,40.711181640625,N,906
id2201811,2,2016-06-19 02:09:35,1,-73.95861053466798,40.72124099731445,-73.99188232421875,40.689468383789055,N,719
id0258104,2,2016-05-05 16:57:06,2,-73.96015930175781,40.77602005004883,-73.95510864257811,40.7829704284668,N,220
id0612386,2,2016-06-18 16:17:48,2,-73.98323822021484,40.693607330322266,-73.98323822021484,40.693607330322266,N,2864
id2332086,2,2016-06-04 14:43:39,1,-73.9669418334961,40.79373168945313,-73.97726440429686,40.78262710571289,N,261
id3429103,2,2016-06-01 07:07:26,2,-74.01463317871094,40.70945739746094,-74.01042938232422,40.72151565551758,N,144
id2973991,2,2016-03-27 17:44:41,1,-73.98403930664062,40.72509002685547,-73.7885513305664,40.84310150146485,N,2613
id3528306,2,2016-06-02 22:44:57,1,-73.9830551147461,40.77149200439453,-73.95327758789062,40.67184066772461,N,2601
id1785832,2,2016-04-30 02:06:30,1,-73.98497772216798,40.77919006347656,-73.9941177368164,40.761451721191406,N,421
id2350336,1,2016-01-22 20:11:53,1,-73.98029327392578,40.760414123535156,-73.98592376708984,40.7694091796875,N,240
id0175526,1,2016-06-22 23:01:55,1,-73.98463439941406,40.72444534301758,-73.98854064941406,40.72500991821289,N,162
id2457244,2,2016-02-15 10:09:36,6,-73.97836303710938,40.76451110839844,-73.99904632568358,40.76401138305664,N,682
id0001931,2,2016-01-20 10:17:01,1,-73.98346710205078,40.74135971069336,-73.97856903076173,40.750831604003906,N,345
id2786591,2,2016-02-25 19:40:31,2,-73.97882843017578,40.75115966796875,-73.9807891845703,40.73873901367188,N,325
id3206767,1,2016-03-14 21:36:13,2,-73.98944854736328,40.735931396484375,-73.97906494140625,40.787506103515625,N,1541
id1301585,2,2016-03-03 09:43:35,1,-73.9869613647461,40.76065444946289,-73.9822006225586,40.74587631225585,N,1406
